x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2822943,53.450976,-2.51082E+18,86,0,0,1,0,0.25,0.25,0.5,1,2
-2.2805041,53.4078352,4.33281E+18,39,25,18,28,25,24,18,4.242640687,0.75,0.176776695
-2.2805219,53.4105317,-6.01535E+18,53,13,10,13,12,12,2,1.414213562,0.166666667,0.11785113
-2.2791649,53.4330063,7.45115E+18,61,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2792946,53.4527808,-5.47731E+18,114,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2776597,53.4330098,3.36587E+18,51,2,1,1,1,1.25,0.25,0.5,0.2,0.4
-2.277736,53.4446947,6.81723E+18,101,0,0,0,1,0.25,0.25,0.5,1,2
-2.2777477,53.4464924,1.69425E+18,103,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2777536,53.4473912,3.40114E+18,120,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2777947,53.4536831,-8.94311E+18,60,0,0,1,0,0.25,0.25,0.5,1,2
-2.2759856,53.4069469,-2.20566E+18,3,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2759914,53.4078457,4.77751E+18,87,42,41,35,39,39.25,9.583333333,3.095695937,0.244161359,0.078871234
-2.2761371,53.4303168,-6.68009E+18,35,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2762013,53.440204,9.11027E+18,178,3,4,3,5,3.75,0.916666667,0.957427108,0.244444444,0.255313895
-2.2762188,53.4429005,-5.04105E+18,149,0,0,0,2,0.5,1,1,2,2
-2.276283,53.4527878,-4.5243E+18,71,0,0,0,2,0.5,1,1,2,2
-2.2764349,53.4761575,-9.01296E+18,64,0,0,1,0,0.25,0.25,0.5,1,2
-2.2746611,53.4348145,1.27E+18,122,4,2,1,3,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2746669,53.4357133,1.85422E+18,118,1,2,4,3,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2747714,53.4518924,3.67687E+18,68,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2750039,53.4878458,-6.38042E+18,305,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2731848,53.4393121,3.64486E+18,103,0,0,4,2,1.5,3.666666667,1.914854216,2.444444444,1.276569477
-2.2732309,53.4465028,5.19304E+18,75,1,1,1,1,1,0,0,0,0
-2.2734274,53.4770633,-4.89735E+18,57,1,0,0,0,0.25,0.25,0.5,1,2
-2.2735489,53.4959387,-6.3559E+18,168,0,0,1,0,0.25,0.25,0.5,1,2
-2.2740132,53.5678448,4.46158E+18,45,1,0,0,0,0.25,0.25,0.5,1,2
-2.2716048,53.4276306,-1.76642E+18,58,6,3,7,7,5.75,3.583333333,1.892969449,0.623188406,0.329212078
-2.2716679,53.4375179,5.00322E+18,181,8,5,5,7,6.25,2.25,1.5,0.36,0.24
-2.2717311,53.4474051,-5.3053E+18,40,0,0,0,1,0.25,0.25,0.5,1,2
-2.2717598,53.4518993,-7.15263E+18,79,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.271777,53.4545958,3.34232E+18,111,0,0,1,0,0.25,0.25,0.5,1,2
-2.2717828,53.4554946,1.24868E+18,92,0,2,0,0,0.5,1,1,2,2
-2.2718977,53.4734714,-7.40071E+18,73,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2720473,53.496841,6.46648E+18,98,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2720646,53.4995375,8.78165E+18,281,0,0,1,0,0.25,0.25,0.5,1,2
-2.2699916,53.410556,-7.55999E+18,34,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2701056,53.4285329,-3.53135E+18,65,4,6,4,7,5.25,2.25,1.5,0.428571429,0.285714286
-2.2701569,53.4366224,4.05206E+18,20,0,0,0,1,0.25,0.25,0.5,1,2
-2.2703111,53.4608911,4.86433E+18,146,1,3,0,0,1,2,1.414213562,2,1.414213562
-2.2865755,53.4159105,-4.28251E+18,68,1,0,0,0,0.25,0.25,0.5,1,2
-2.2850349,53.410521,5.11705E+18,100,2,2,1,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2835485,53.4132212,3.96986E+18,54,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2826888,53.5102989,-1.02497E+17,49,0,0,1,0,0.25,0.25,0.5,1,2
-2.2806818,53.4348005,8.86783E+18,66,0,0,0,1,0.25,0.25,0.5,1,2
-2.2806937,53.4365981,-4.54031E+18,113,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2807115,53.4392946,8.13131E+18,132,0,0,1,0,0.25,0.25,0.5,1,2
-2.2807293,53.4419912,2.7358E+18,140,0,1,0,0,0.25,0.25,0.5,1,2
-2.2807708,53.448283,-1.9846E+18,102,1,0,0,0,0.25,0.25,0.5,1,2
-2.2810738,53.4941236,4.98765E+18,47,0,0,1,0,0.25,0.25,0.5,1,2
-2.281318,53.5309755,-1.11834E+18,98,0,0,0,1,0.25,0.25,0.5,1,2
-2.279159,53.4321075,-9.04488E+18,50,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2791767,53.434804,4.25472E+17,63,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2791884,53.4366017,-6.23517E+18,119,0,0,0,1,0.25,0.25,0.5,1,2
-2.2792002,53.4383993,1.91626E+17,95,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2792651,53.4482866,-6.76967E+18,135,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2793301,53.4581738,5.0313E+18,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.2795665,53.4941271,5.67854E+18,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.2775308,53.4132353,-5.14917E+18,56,22,19,21,20,20.5,1.666666667,1.290994449,0.081300813,0.062975339
-2.277648,53.4312121,1.22721E+18,76,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2776539,53.432111,6.6954E+18,86,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2777595,53.4482901,-1.99396E+18,103,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2780004,53.4851423,-2.62683E+18,19,0,0,0,1,0.25,0.25,0.5,1,2
-2.2760264,53.4132388,-7.35625E+18,61,29,27,27,25,27,2.666666667,1.632993162,0.098765432,0.060481228
-2.2761546,53.4330133,2.38389E+18,65,3,0,2,2,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2767863,53.5300873,5.60436E+18,140,0,0,0,1,0.25,0.25,0.5,1,2
-2.2746379,53.4312191,-6.66186E+18,60,5,1,2,2,2.5,3,1.732050808,1.2,0.692820323
-2.2746843,53.4384098,1.97062E+18,59,0,4,1,2,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2747481,53.448297,-8.48017E+17,113,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2747656,53.4509936,8.51611E+17,104,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2729772,53.4069538,8.62533E+18,15,0,0,1,0,0.25,0.25,0.5,1,2
-2.2729945,53.4096503,2.50249E+18,36,9,4,4,4,5.25,6.25,2.5,1.19047619,0.476190476
-2.2732194,53.4447051,-9.30592E+17,66,2,3,1,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.273254,53.4500982,-6.46017E+18,132,3,2,3,1,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.273659,53.5130165,4.8458E+18,68,1,0,0,0,0.25,0.25,0.5,1,2
-2.2715017,53.4114515,2.60737E+18,58,6,6,6,7,6.25,0.25,0.5,0.04,0.08
-2.271622,53.4303271,-7.55899E+17,78,4,8,6,5,5.75,2.916666667,1.707825128,0.507246377,0.297013066
-2.2716852,53.4402144,6.53007E+18,95,3,1,0,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2717024,53.4429109,2.1828E+18,99,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2717426,53.4492028,3.73195E+18,78,0,0,0,2,0.5,1,1,2,2
-2.2718,53.4581912,3.69024E+18,70,0,0,2,0,0.5,1,1,2,2
-2.2703226,53.4626888,-5.34248E+18,73,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2686177,53.4312328,5.92911E+18,54,7,0,7,6,5,11.33333333,3.366501646,2.266666667,0.673300329
-2.2687141,53.4465131,8.84901E+18,56,1,1,1,1,1,0,0,0,0
-2.2687766,53.4564003,-7.66894E+18,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.2691522,53.5157233,-7.96003E+18,78,1,0,0,0,0.25,0.25,0.5,1,2
-2.2692207,53.5265092,3.68512E+18,92,0,1,0,0,0.25,0.25,0.5,1,2
-2.2692492,53.5310033,7.4629E+18,97,1,0,0,0,0.25,0.25,0.5,1,2
-2.2671464,53.4366292,8.73689E+18,33,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2672029,53.4456176,-5.21147E+18,74,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2672085,53.4465165,-5.36337E+18,80,3,2,4,1,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2672311,53.4501118,7.8133E+18,97,0,1,3,3,1.75,2.25,1.5,1.285714286,0.857142857
-2.2672481,53.4528083,-7.07796E+18,120,3,0,2,3,2,2,1.414213562,1,0.707106781
-2.2672876,53.4591002,6.22163E+18,220,3,5,1,2,2.75,2.916666667,1.707825128,1.060606061,0.621027319
-2.2673215,53.4644932,-1.58552E+18,187,1,2,0,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2673385,53.4671897,1.69371E+18,56,1,0,0,0,0.25,0.25,0.5,1,2
-2.2673667,53.4716839,-2.75578E+18,138,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2673894,53.4752792,-6.07967E+18,177,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2674912,53.4914582,-6.95335E+18,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.2675422,53.4995477,6.97729E+18,73,0,0,0,1,0.25,0.25,0.5,1,2
-2.2675535,53.5013454,2.34823E+18,94,0,0,0,1,0.25,0.25,0.5,1,2
-2.2655683,53.4249476,3.07853E+17,94,9,4,10,8,7.75,6.916666667,2.62995564,0.892473118,0.339349115
-2.2655739,53.4258465,-1.37285E+18,75,6,7,6,3,5.5,3,1.732050808,0.545454545,0.314918329
-2.2655795,53.4267453,2.60256E+18,63,6,8,2,8,6,8,2.828427125,1.333333333,0.471404521
-2.2656187,53.4330372,2.96889E+18,68,5,6,5,5,5.25,0.25,0.5,0.047619048,0.095238095
-2.2656244,53.4339361,2.28799E+18,43,2,4,4,3,3.25,0.916666667,0.957427108,0.282051282,0.294592956
-2.2656749,53.4420256,3.46629E+18,129,5,4,3,3,3.75,0.916666667,0.957427108,0.244444444,0.255313895
-2.2656861,53.4438233,6.69515E+18,47,0,2,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2657085,53.4474187,3.28938E+18,213,3,8,2,8,5.25,10.25,3.201562119,1.952380952,0.609821356
-2.2657984,53.4618001,-4.29372E+18,234,1,0,5,2,2,4.666666667,2.160246899,2.333333333,1.08012345
-2.2658153,53.4644966,-3.83361E+18,104,2,2,3,0,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2658884,53.4761814,-8.84149E+18,15,0,1,0,0,0.25,0.25,0.5,1,2
-2.2662151,53.5283136,7.41501E+18,38,0,0,1,0,0.25,0.25,0.5,1,2
-2.2662207,53.5292124,-1.5112E+17,47,0,0,0,1,0.25,0.25,0.5,1,2
-2.2640467,53.4222545,-1.74984E+18,108,7,6,7,11,7.75,4.916666667,2.217355783,0.634408602,0.286110424
-2.2640523,53.4231533,-8.92771E+18,82,5,12,2,6,6.25,17.58333333,4.193248542,2.813333333,0.670919767
-2.264069,53.4258498,-8.20876E+18,76,7,0,4,9,5,15.33333333,3.915780041,3.066666667,0.783156008
-2.2641025,53.4312429,-2.2164E+18,15,3,1,1,0,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.264108,53.4321417,3.79695E+18,116,5,11,6,11,8.25,10.25,3.201562119,1.242424242,0.388068136
-2.2641583,53.4402313,-9.47231E+17,90,4,7,3,8,5.5,5.666666667,2.380476143,1.03030303,0.432813844
-2.2641862,53.4447255,4.67199E+18,54,3,1,1,2,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2641917,53.4456243,-5.14676E+17,83,5,3,1,3,3,2.666666667,1.632993162,0.888888889,0.544331054
-2.2642476,53.4546127,-2.03604E+18,65,4,0,2,1,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2643034,53.4636011,-6.74872E+18,65,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2643593,53.4725894,-8.02202E+18,153,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2644265,53.4833755,6.67926E+18,304,2,2,2,1,1.75,0.25,0.5,0.142857143,0.285714286
-2.26446,53.4887684,-4.19743E+18,163,0,0,0,1,0.25,0.25,0.5,1,2
-2.2644824,53.4923638,-6.19147E+18,65,0,1,0,0,0.25,0.25,0.5,1,2
-2.264488,53.4932626,-4.19548E+18,38,0,1,0,0,0.25,0.25,0.5,1,2
-2.2645328,53.5004533,4.20054E+18,37,0,0,1,0,0.25,0.25,0.5,1,2
-2.2625253,53.4195613,-1.77932E+18,38,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2626695,53.4429311,1.26894E+18,28,3,2,0,2,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2626862,53.4456276,3.97727E+18,38,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2627139,53.4501218,1.66622E+18,107,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2627861,53.4618067,1.1143E+18,283,6,4,5,3,4.5,1.666666667,1.290994449,0.37037037,0.286887655
-2.2628139,53.4663009,8.20211E+18,51,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2628695,53.4752893,2.843E+18,490,4,2,6,8,5,6.666666667,2.581988897,1.333333333,0.516397779
-2.2629696,53.4914683,-1.63418E+18,56,1,0,0,0,0.25,0.25,0.5,1,2
-2.2609766,53.4123738,6.7673E+18,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.2611034,53.4330472,-1.39962E+18,56,3,1,4,1,2.25,2.25,1.5,1,0.666666667
-2.2611696,53.4438333,3.77749E+18,21,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2611972,53.4483275,-1.70508E+17,93,4,4,2,2,3,1.333333333,1.154700538,0.444444444,0.384900179
-2.2612248,53.4528217,-9.11619E+18,119,3,2,2,1,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2613242,53.4690007,2.16943E+18,68,0,2,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2615455,53.5049541,-9.12163E+18,46,0,0,0,1,0.25,0.25,0.5,1,2
-2.2615732,53.5094482,-4.9988E+18,28,1,0,0,0,0.25,0.25,0.5,1,2
-2.2615953,53.5130435,9.47589E+17,97,0,0,0,2,0.5,1,1,2,2
-2.2595434,53.424062,3.22987E+18,73,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2596147,53.435747,1.12214E+18,3,0,0,2,0,0.5,1,1,2,2
-2.259708,53.4510273,-2.38381E+15,88,1,6,3,2,3,4.666666667,2.160246899,1.555555556,0.7200823
-2.2598013,53.4663075,-7.98119E+18,286,5,7,5,8,6.25,2.25,1.5,0.36,0.24
-2.2598453,53.4734982,-3.50431E+18,132,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2598947,53.4815877,-5.82674E+18,204,2,1,3,2,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2599607,53.4923737,-9.62809E+17,21,0,0,1,0,0.25,0.25,0.5,1,2
-2.2599993,53.4986655,7.82055E+18,222,2,1,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2600103,53.5004632,5.95224E+18,118,0,1,0,0,0.25,0.25,0.5,1,2
-2.2600378,53.5049573,-1.21368E+18,121,0,0,0,1,0.25,0.25,0.5,1,2
-2.2601039,53.5157433,-7.21142E+18,30,0,0,0,1,0.25,0.25,0.5,1,2
-2.260126,53.5193386,-6.19525E+18,79,1,0,0,0,0.25,0.25,0.5,1,2
-2.2581095,53.4357503,-6.59441E+18,52,2,1,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2581313,53.4393456,4.98756E+17,32,2,2,4,0,2,2.666666667,1.632993162,1.333333333,0.816496581
-2.2581367,53.4402445,-6.51377E+18,60,1,1,1,1,1,0,0,0,0
-2.2581531,53.442941,-5.15186E+18,36,3,3,0,1,1.75,2.25,1.5,1.285714286,0.857142857
-2.2582895,53.4654119,-2.56002E+18,125,3,4,3,4,3.5,0.333333333,0.577350269,0.095238095,0.16495722
-2.2583059,53.4681085,-1.64972E+18,143,5,2,3,1,2.75,2.916666667,1.707825128,1.060606061,0.621027319
-2.2583114,53.4690073,3.51308E+18,122,0,0,1,4,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.2584754,53.4959723,7.09927E+18,18,1,0,0,0,0.25,0.25,0.5,1,2
-2.2584973,53.4995676,5.52656E+18,95,0,0,0,1,0.25,0.25,0.5,1,2
-2.2585028,53.5004665,-5.96478E+18,61,0,1,0,0,0.25,0.25,0.5,1,2
-2.2585904,53.5148477,-1.24067E+18,51,0,0,1,0,0.25,0.25,0.5,1,2
-2.2586178,53.5193419,7.24477E+18,75,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2567507,53.4600222,-6.61818E+18,51,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.25693,53.4896837,1.38403E+18,158,3,1,3,3,2.5,1,1,0.4,0.4
-2.2569844,53.4986721,3.01523E+18,87,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2570334,53.5067615,5.9542E+18,177,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2570388,53.5076604,-1.31772E+18,138,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2570878,53.5157498,-1.25773E+17,25,0,1,0,0,0.25,0.25,0.5,1,2
-2.2571314,53.5229405,9.74045E+17,82,1,0,0,0,0.25,0.25,0.5,1,2
-2.255126,53.4402509,1.39241E+18,19,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2551368,53.4420486,9.19603E+18,56,0,3,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2551745,53.4483405,-1.96476E+18,34,2,3,1,3,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.2551907,53.451037,-7.8345E+18,76,3,1,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2551961,53.4519359,4.87074E+18,48,1,4,3,2,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2552554,53.4618231,-8.83406E+17,273,14,8,10,9,10.25,6.916666667,2.62995564,0.674796748,0.256581038
-2.2554012,53.4860916,-7.74893E+18,48,1,1,1,1,1,0,0,0,0
-2.2556447,53.526539,9.95003E+17,88,0,0,0,1,0.25,0.25,0.5,1,2
-2.2535831,53.4339623,-2.48078E+18,8,0,2,0,0,0.5,1,1,2,2
-2.2536367,53.4429507,7.68025E+18,71,0,0,3,5,2,6,2.449489743,3,1.224744871
-2.2537332,53.4591298,1.18071E+18,211,4,9,6,3,5.5,7,2.645751311,1.272727273,0.481045693
-2.25376,53.463624,1.58247E+18,50,4,0,1,5,2.5,5.666666667,2.380476143,2.266666667,0.952190457
-2.2537868,53.4681181,-6.55273E+18,33,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2538727,53.4824995,8.56425E+18,84,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2538781,53.4833983,9.64106E+17,49,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2540394,53.5103633,-8.12978E+18,99,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2521099,53.4393585,-3.2284E+18,17,0,0,1,0,0.25,0.25,0.5,1,2
-2.2521205,53.4411562,1.6637E+18,46,0,3,0,1,1,2,1.414213562,2,1.414213562
-2.2521365,53.4438527,-2.61608E+18,129,2,7,4,1,3.5,7,2.645751311,2,0.755928946
-2.2521738,53.4501446,1.20669E+18,62,2,2,5,2,2.75,2.25,1.5,0.818181818,0.545454545
-2.2522325,53.4600318,8.54315E+18,76,4,3,5,2,3.5,1.666666667,1.290994449,0.476190476,0.368855557
-2.2522538,53.4636272,5.57099E+18,93,4,4,1,1,2.5,3,1.732050808,1.2,0.692820323
-2.2523872,53.486098,1.30549E+18,213,2,5,1,2,2.5,3,1.732050808,1.2,0.692820323
-2.2524086,53.4896934,1.21193E+18,24,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2524834,53.502277,6.73197E+18,112,2,0,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2506946,53.4546419,5.88606E+18,44,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2507317,53.4609338,5.45795E+18,105,4,4,4,1,3.25,2.25,1.5,0.692307692,0.461538462
-2.2508059,53.4735175,2.89053E+18,121,3,4,2,0,2.25,2.916666667,1.707825128,1.296296296,0.75903339
-2.2509493,53.497786,-6.87877E+18,73,2,0,0,3,1.25,2.25,1.5,1.8,1.2
-2.2509599,53.4995837,5.06789E+17,112,1,0,0,0,0.25,0.25,0.5,1,2
-2.2510343,53.5121673,-1.13163E+18,104,0,3,0,1,1,2,1.414213562,2,1.414213562
-2.2510609,53.5166615,-1.0217E+17,126,0,0,0,1,0.25,0.25,0.5,1,2
-2.2510662,53.5175603,7.68411E+18,88,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.249194,53.4555439,-2.55547E+18,98,1,1,3,2,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2492677,53.4681277,5.47656E+17,107,1,3,6,3,3.25,4.25,2.061552813,1.307692308,0.634323942
-2.2492941,53.4726218,-7.50303E+18,259,3,10,9,7,7.25,9.583333333,3.095695937,1.32183908,0.426992543
-2.2493627,53.4843067,3.24277E+18,184,3,1,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2494418,53.4977892,5.80409E+18,101,1,1,4,2,2,2,1.414213562,1,0.707106781
-2.2494735,53.5031822,2.06458E+17,220,2,3,2,4,2.75,0.916666667,0.957427108,0.333333333,0.348155312
-2.2494894,53.5058787,7.04689E+18,65,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2494999,53.5076764,3.04276E+18,105,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2495158,53.5103728,-5.48898E+18,96,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2496216,53.5283494,-1.08947E+17,53,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2475415,53.4303795,6.13382E+18,92,0,0,0,1,0.25,0.25,0.5,1,2
-2.2477456,53.4654343,-6.52404E+18,128,2,7,3,2,3.5,5.666666667,2.380476143,1.619047619,0.680136041
-2.2478138,53.4771192,7.78205E+18,384,7,11,5,15,9.5,19.66666667,4.434711565,2.070175439,0.466811744
-2.2478715,53.4870063,7.93802E+18,789,17,17,16,18,17,0.666666667,0.816496581,0.039215686,0.048029211
-2.2479502,53.5004888,7.74589E+18,83,0,1,3,0,1,2,1.414213562,2,1.414213562
-2.2481025,53.5265549,6.73343E+18,90,1,2,2,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2460209,53.4276861,-1.16677E+18,136,0,1,0,0,0.25,0.25,0.5,1,2
-2.246281,53.4726281,-1.14606E+17,503,19,9,13,12,13.25,17.58333333,4.193248542,1.327044025,0.316471588
-2.2463696,53.4879083,5.16467E+18,522,9,11,14,14,12,6,2.449489743,0.5,0.204124145
-2.2464531,53.5022896,2.90859E+18,90,3,0,0,0,0.75,2.25,1.5,3,2
-2.2464583,53.5031885,-6.61592E+18,101,2,0,3,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2464948,53.5094803,7.6975E+18,72,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.246521,53.5139744,1.5128E+17,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.2465471,53.5184686,8.7977E+17,101,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2444902,53.423195,-9.13874E+18,172,1,0,0,0,0.25,0.25,0.5,1,2
-2.2445883,53.440273,-8.30441E+18,175,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2446348,53.4483626,-2.9104E+18,36,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2449974,53.511281,-4.51719E+18,50,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2450182,53.5148764,-5.93549E+18,34,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2450389,53.5184717,-1.81501E+18,70,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2450441,53.5193705,1.65116E+18,43,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2430572,53.4357819,-9.10847E+18,87,0,1,0,0,0.25,0.25,0.5,1,2
-2.2431137,53.4456691,-8.42264E+18,100,0,0,1,0,0.25,0.25,0.5,1,2
-2.2431189,53.446568,1.46948E+18,111,1,3,4,0,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.2431548,53.4528598,-9.34343E+17,173,8,1,7,6,5.5,9.666666667,3.109126351,1.757575758,0.5652957
-2.24316,53.4537587,-2.69892E+18,133,4,2,0,2,2,2.666666667,1.632993162,1.333333333,0.816496581
-2.2431651,53.4546575,5.73993E+18,186,4,5,9,2,5,8.666666667,2.943920289,1.733333333,0.588784058
-2.2431754,53.4564552,-1.78726E+17,81,0,2,2,3,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2432474,53.4690389,4.08005E+18,144,5,2,1,1,2.25,3.583333333,1.892969449,1.592592593,0.841319755
-2.2434482,53.5040935,-1.40545E+18,83,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2434689,53.5076888,8.29767E+18,81,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2435359,53.5193736,6.14503E+18,45,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2417205,53.4654466,-5.8372E+18,178,11,0,2,5,4.5,23,4.795831523,5.111111111,1.065740339
-2.2417461,53.4699408,-5.45578E+18,38,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2419201,53.5005012,-8.60543E+17,177,2,6,2,0,2.5,6.333333333,2.516611478,2.533333333,1.006644591
-2.2419457,53.5049954,8.716E+18,124,2,5,0,2,2.25,4.25,2.061552813,1.888888889,0.916245695
-2.2420021,53.5148825,-5.75741E+18,35,0,0,1,0,0.25,0.25,0.5,1,2
-2.2420277,53.5193767,6.24227E+18,75,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.242115,53.5346567,-3.55033E+18,77,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
